ID,NAME,LAT,LNG,DESCRIPTION,IMAGE,USER
557,Place557,-53.55485,32.01237,Description557,1,18
558,Place558,54.37455,-101.26163,Description558,1,18
559,Place559,5.93624,67.20576,Description559,1,18
560,Place560,12.51313,-122.85708,Description560,1,18
561,Place561,-20.21049,-18.61068,Description561,1,18
562,Place562,18.5388,-28.86889,Description562,1,18
563,Place563,-85.41741,-72.79989,Description563,1,18
564,Place564,-53.75611,176.90898,Description564,1,18
565,Place565,-13.03865,20.0551,Description565,1,18
566,Place566,41.96494,-58.27368,Description566,1,19
567,Place567,-21.96347,-36.24987,Description567,1,19
568,Place568,30.3946,59.26366,Description568,1,19
569,Place569,52.3569,48.90499,Description569,1,19
570,Place570,-1.52449,-104.23173,Description570,1,19
571,Place571,-67.30004,-21.88315,Description571,1,19
572,Place572,-36.04817,-12.43533,Description572,1,19
573,Place573,-38.96452,37.19676,Description573,1,19
574,Place574,15.62846,114.94058,Description574,1,19
575,Place575,33.26925,-1.32779,Description575,1,19
576,Place576,-66.59559,168.25838,Description576,1,19
577,Place577,10.50407,-150.49163,Description577,1,19
578,Place578,-6.37403,-61.86108,Description578,1,19
579,Place579,68.70792,57.01309,Description579,1,19
580,Place580,-1.87827,19.27263,Description580,1,19
581,Place581,1.28749,-46.77718,Description581,1,19
582,Place582,-26.77338,-38.26294,Description582,1,19
583,Place583,-4.35656,24.22032,Description583,1,19
584,Place584,-12.20028,-87.69874,Description584,1,19
585,Place585,-54.40035,-64.84117,Description585,1,19
586,Place586,-48.00243,109.76661,Description586,1,19
587,Place587,-14.2145,-149.42383,Description587,1,19
588,Place588,4.08174,-102.36055,Description588,1,19
589,Place589,-19.87662,143.75722,Description589,1,19
590,Place590,-1.02589,146.84818,Description590,1,19
591,Place591,28.58285,-106.87707,Description591,1,19
592,Place592,-35.58557,-135.27074,Description592,1,19
593,Place593,-20.86427,-27.51685,Description593,1,19
594,Place594,-44.77654,-136.28076,Description594,1,19
595,Place595,50.23186,-18.92758,Description595,1,19
596,Place596,-14.80819,87.28633,Description596,1,19
597,Place597,-22.47888,173.26919,Description597,1,19
598,Place598,3.95101,-57.64945,Description598,1,19
599,Place599,-13.95727,80.72551,Description599,1,19
600,Place600,46.08095,-153.43153,Description600,1,20
601,Place601,86.2689,110.70641,Description601,1,20
602,Place602,30.69556,43.08873,Description602,1,20
603,Place603,-5.95345,-140.13587,Description603,1,20
604,Place604,21.66493,-7.5683,Description604,1,20
605,Place605,4.60519,-174.85508,Description605,1,20
606,Place606,12.96791,90.75338,Description606,1,20
607,Place607,-49.59497,-7.63415,Description607,1,20
608,Place608,2.33442,-169.60912,Description608,1,20
609,Place609,-75.1036,-101.49049,Description609,1,20
610,Place610,7.15999,-79.13617,Description610,1,20
611,Place611,-39.82706,-20.85571,Description611,1,20
612,Place612,77.83045,162.80496,Description612,1,20
613,Place613,22.83541,85.2305,Description613,1,20
614,Place614,58.9398,147.14194,Description614,1,20
615,Place615,73.03884,-77.22442,Description615,1,20
616,Place616,11.24492,49.28571,Description616,1,20
617,Place617,-5.39121,-40.75218,Description617,1,20
618,Place618,33.99678,42.95064,Description618,1,20
619,Place619,-32.00659,59.31907,Description619,1,20
620,Place620,-12.99816,-62.8317,Description620,1,20
621,Place621,-8.3942,144.35631,Description621,1,20
622,Place622,14.49089,-66.75242,Description622,1,20
623,Place623,31.23514,75.95232,Description623,1,20
624,Place624,71.98436,32.7932,Description624,1,20
625,Place625,-43.38083,130.51839,Description625,1,20
626,Place626,-52.11467,116.11042,Description626,1,20
627,Place627,-7.60157,-169.27506,Description627,1,20
628,Place628,28.06241,-122.35081,Description628,1,20
629,Place629,30.07247,87.36829,Description629,1,20
630,Place630,31.31414,-82.52797,Description630,1,20
631,Place631,36.52518,9.70369,Description631,1,20
632,Place632,-16.44999,142.04758,Description632,1,20
633,Place633,35.70712,13.61681,Description633,1,20
634,Place634,-56.14416,46.16337,Description634,1,20
635,Place635,-48.7155,-179.08358,Description635,1,20
636,Place636,2.27793,29.88895,Description636,1,21
637,Place637,21.93714,177.20082,Description637,1,21
638,Place638,-28.75922,-36.57824,Description638,1,21
639,Place639,-40.43494,-88.77554,Description639,1,21
640,Place640,-10.42974,40.71299,Description640,1,21
641,Place641,-10.38947,36.67459,Description641,1,21
642,Place642,-19.48534,-78.05251,Description642,1,22
643,Place643,-17.18878,-165.28721,Description643,1,22
644,Place644,-63.66234,26.26942,Description644,1,22
645,Place645,70.98653,72.43699,Description645,1,22
646,Place646,-15.31098,-11.62992,Description646,1,22
647,Place647,-3.90794,-161.41712,Description647,1,22
648,Place648,39.95686,63.56405,Description648,1,22
649,Place649,-21.42549,137.74513,Description649,1,22
650,Place650,12.88612,-157.98447,Description650,1,22
651,Place651,34.86274,-149.65822,Description651,1,22
652,Place652,-50.23393,-162.27575,Description652,1,22
653,Place653,-30.83269,147.63801,Description653,1,22
654,Place654,-38.78631,77.5779,Description654,1,22
655,Place655,-0.15223,160.2677,Description655,1,22
656,Place656,0.82493,-93.9885,Description656,1,22
657,Place657,-28.35895,143.69934,Description657,1,22
658,Place658,-20.67214,42.88507,Description658,1,22
659,Place659,-1.40975,130.01432,Description659,1,22
660,Place660,37.50124,53.85628,Description660,1,22
661,Place661,-32.91254,-63.04034,Description661,1,22
662,Place662,-46.75086,129.27761,Description662,1,22
663,Place663,-4.25141,75.98977,Description663,1,22
664,Place664,-49.07402,16.9331,Description664,1,22
665,Place665,-78.11434,120.66681,Description665,1,22
666,Place666,26.42209,139.03368,Description666,1,22
667,Place667,-42.53138,-55.64285,Description667,1,22
668,Place668,31.0307,119.26316,Description668,1,22
669,Place669,-69.71358,-102.46145,Description669,1,23
670,Place670,-9.90313,-42.316,Description670,1,23
671,Place671,-33.38188,98.49039,Description671,1,23
672,Place672,-12.59931,-50.58743,Description672,1,23
673,Place673,-47.42855,-87.04733,Description673,1,23
674,Place674,-20.32048,-60.85094,Description674,1,23
675,Place675,-36.14116,-1.87217,Description675,1,23
676,Place676,66.94384,-161.61223,Description676,1,23
677,Place677,45.14121,172.83268,Description677,1,23
678,Place678,-42.33816,167.35741,Description678,1,23
679,Place679,-5.46941,-79.5911,Description679,1,23
680,Place680,27.14555,138.76163,Description680,1,23
681,Place681,87.43074,-138.61776,Description681,1,23
682,Place682,-26.84971,-127.52833,Description682,1,23
683,Place683,-47.75077,67.61954,Description683,1,23
684,Place684,-40.34912,-143.68212,Description684,1,23
685,Place685,23.65711,52.20092,Description685,1,23
686,Place686,-21.01424,169.55087,Description686,1,23
687,Place687,-1.34255,77.61886,Description687,1,23
688,Place688,52.36706,-60.92779,Description688,1,23
689,Place689,21.33871,-35.22741,Description689,1,23
690,Place690,-57.66211,-141.23233,Description690,1,23
691,Place691,33.81243,-46.10652,Description691,1,23
692,Place692,-57.95881,-132.05692,Description692,1,23
693,Place693,74.2884,-76.7072,Description693,1,23
694,Place694,-39.53962,-3.139,Description694,1,23
695,Place695,-3.30526,104.62687,Description695,1,23
696,Place696,68.32858,-136.8,Description696,1,23
697,Place697,82.37053,29.72683,Description697,1,23
698,Place698,-24.90228,-3.33379,Description698,1,23
699,Place699,29.18147,-21.42702,Description699,1,23
700,Place700,50.20459,-136.1702,Description700,1,24
701,Place701,-45.09712,105.938,Description701,1,24
702,Place702,31.52079,-121.76629,Description702,1,24
703,Place703,-8.35672,-125.25938,Description703,1,24
704,Place704,-35.07419,-101.86441,Description704,1,24
705,Place705,51.75382,-167.2631,Description705,1,24
706,Place706,0.78084,137.66754,Description706,1,24
707,Place707,12.39627,-64.62995,Description707,1,24
708,Place708,-10.53989,123.81232,Description708,1,24
709,Place709,7.50816,-141.25008,Description709,1,24
710,Place710,-57.88535,117.3208,Description710,1,24
711,Place711,14.35227,19.388,Description711,1,24
712,Place712,-55.10883,174.58926,Description712,1,24
713,Place713,-46.95454,48.81053,Description713,1,24
714,Place714,13.83663,21.42606,Description714,1,24
715,Place715,30.29555,-63.8898,Description715,1,24
716,Place716,-41.55276,162.13599,Description716,1,24
717,Place717,42.95497,129.3126,Description717,1,24
718,Place718,4.74413,125.47349,Description718,1,24
719,Place719,-38.0166,75.2903,Description719,1,24
720,Place720,-29.89809,174.00679,Description720,1,24
721,Place721,-30.92501,-23.0219,Description721,1,24
722,Place722,85.9363,149.64265,Description722,1,24
723,Place723,57.57246,-133.01574,Description723,1,25
724,Place724,67.43513,-40.24615,Description724,1,25
725,Place725,75.01554,-37.57981,Description725,1,25
726,Place726,-33.79785,-138.92242,Description726,1,25
727,Place727,-22.62062,-8.73559,Description727,1,25
728,Place728,1.26046,18.39072,Description728,1,25
729,Place729,-57.24873,87.61754,Description729,1,25
730,Place730,25.77563,-110.99161,Description730,1,25
731,Place731,-2.0603,106.01781,Description731,1,25
732,Place732,4.4295,-33.54976,Description732,1,25
733,Place733,-30.0266,-139.86345,Description733,1,25
734,Place734,63.23046,9.85797,Description734,1,25
735,Place735,-47.40409,-147.3607,Description735,1,25
736,Place736,75.57183,134.36574,Description736,1,25
737,Place737,-3.17681,-51.57664,Description737,1,25
738,Place738,-67.80833,124.42948,Description738,1,25
739,Place739,-39.79312,68.66759,Description739,1,26
740,Place740,72.24195,-41.40295,Description740,1,26
741,Place741,-43.12193,176.43121,Description741,1,26
742,Place742,4.06579,-145.9634,Description742,1,26
743,Place743,32.49501,37.62583,Description743,1,26
744,Place744,45.31581,-165.69319,Description744,1,26
745,Place745,29.69481,20.625,Description745,1,26
746,Place746,11.55612,-24.42916,Description746,1,26
747,Place747,12.15835,-127.82665,Description747,1,26
748,Place748,-51.67786,-13.77147,Description748,1,26
749,Place749,38.93079,-154.49127,Description749,1,26
750,Place750,-44.23277,100.81047,Description750,1,26
751,Place751,34.526,31.35336,Description751,1,26
752,Place752,-38.42347,-175.73039,Description752,1,26
753,Place753,5.93386,166.80634,Description753,1,26
754,Place754,21.57333,-54.39388,Description754,1,26
755,Place755,30.87983,108.43926,Description755,1,26
756,Place756,64.91687,31.61747,Description756,1,26
757,Place757,-29.51139,121.33206,Description757,1,26
758,Place758,-44.16449,-72.84925,Description758,1,26
759,Place759,-66.12247,106.04378,Description759,1,26
760,Place760,6.40266,86.02196,Description760,1,26
761,Place761,12.18574,106.69258,Description761,1,26
762,Place762,31.35626,-83.4706,Description762,1,26
763,Place763,49.37208,74.54585,Description763,1,26
764,Place764,19.90021,31.36281,Description764,1,26
765,Place765,44.04302,83.29123,Description765,1,26
766,Place766,72.91519,-173.09269,Description766,1,26
767,Place767,29.30328,-37.68437,Description767,1,26
768,Place768,25.52667,27.54208,Description768,1,26
769,Place769,72.3618,37.60287,Description769,1,26
770,Place770,-24.64186,6.41172,Description770,1,26
771,Place771,-7.39175,178.95903,Description771,1,26
772,Place772,19.89035,60.81846,Description772,1,26
773,Place773,34.43258,-6.74375,Description773,1,28
774,Place774,12.46523,-144.11217,Description774,1,28
775,Place775,-57.39276,121.03073,Description775,1,28
776,Place776,-0.88109,-145.65487,Description776,1,28
777,Place777,-23.39766,122.20968,Description777,1,28
778,Place778,19.59989,-123.07509,Description778,1,28
779,Place779,36.23542,98.14653,Description779,1,28
780,Place780,-37.62321,-128.04023,Description780,1,28
781,Place781,-5.95181,4.7196,Description781,1,28
782,Place782,-7.73278,172.42243,Description782,1,28
783,Place783,1.05285,-3.49602,Description783,1,28
784,Place784,-35.2319,167.48202,Description784,1,28
785,Place785,-13.07406,52.55565,Description785,1,28
786,Place786,-37.57098,125.39483,Description786,1,28
787,Place787,-66.29983,-130.86648,Description787,1,28
788,Place788,44.19003,-19.4822,Description788,1,28
789,Place789,51.98359,-63.9563,Description789,1,28
790,Place790,20.57367,80.51393,Description790,1,28
791,Place791,-43.90348,156.9713,Description791,1,28
792,Place792,8.16174,97.86347,Description792,1,28
793,Place793,-45.96403,158.30743,Description793,1,28
794,Place794,-11.8026,-133.69356,Description794,1,28
795,Place795,-1.35611,-122.63838,Description795,1,28
796,Place796,54.01264,-140.03364,Description796,1,28
797,Place797,6.62538,-108.32087,Description797,1,28
798,Place798,16.14255,-139.6089,Description798,1,28
799,Place799,48.57908,163.17758,Description799,1,28
800,Place800,48.79623,-143.97273,Description800,1,28
801,Place801,41.87576,73.66139,Description801,1,28
802,Place802,-4.04944,-133.73186,Description802,1,28
803,Place803,70.76826,91.45347,Description803,1,28
804,Place804,43.67284,-89.7484,Description804,1,28
805,Place805,-37.33613,-130.49832,Description805,1,28
806,Place806,-12.63846,93.46495,Description806,1,28
807,Place807,65.45699,-154.7901,Description807,1,28
808,Place808,52.60452,179.16935,Description808,1,29
809,Place809,-3.5428,-49.26063,Description809,1,29
810,Place810,21.49443,0.32529,Description810,1,29
811,Place811,-17.42539,-132.24782,Description811,1,29
812,Place812,8.60101,50.18034,Description812,1,29
813,Place813,-10.1826,155.20129,Description813,1,29
814,Place814,61.98258,-24.79767,Description814,1,29
815,Place815,-71.80793,129.93777,Description815,1,29
816,Place816,-2.27408,-122.38707,Description816,1,29
817,Place817,-5.25373,82.28334,Description817,1,29
818,Place818,-51.28012,-45.9041,Description818,1,29
819,Place819,1.23881,86.77475,Description819,1,29
820,Place820,42.41389,-147.30736,Description820,1,29
821,Place821,1.49146,-148.68782,Description821,1,29
822,Place822,-28.90223,98.90008,Description822,1,29
823,Place823,5.07216,82.45851,Description823,1,29
824,Place824,13.61245,112.49322,Description824,1,29
825,Place825,42.63303,112.98879,Description825,1,29
826,Place826,46.70302,77.81955,Description826,1,29
827,Place827,-24.80745,-154.07155,Description827,1,29
828,Place828,-40.42044,-35.79017,Description828,1,29
829,Place829,-41.37193,45.03903,Description829,1,29
830,Place830,-51.68663,177.93703,Description830,1,29
831,Place831,50.96584,-94.97956,Description831,1,29
832,Place832,-32.78191,6.51901,Description832,1,29
833,Place833,-27.3251,167.67147,Description833,1,29
834,Place834,15.5384,-63.00983,Description834,1,29
835,Place835,68.38453,82.62094,Description835,1,29
836,Place836,46.5751,-56.59098,Description836,1,29
837,Place837,-37.69834,3.7003,Description837,1,29
838,Place838,-34.946,0.89712,Description838,1,29
839,Place839,15.7632,-45.98635,Description839,1,30
840,Place840,-32.51505,113.30607,Description840,1,30
841,Place841,35.68974,-114.45058,Description841,1,30
842,Place842,-2.08635,92.80147,Description842,1,30
843,Place843,-3.42618,-44.24714,Description843,1,30
844,Place844,-6.24268,-17.39474,Description844,1,30
845,Place845,-4.93053,149.54664,Description845,1,30
846,Place846,25.59748,-4.97797,Description846,1,30
847,Place847,0.02856,-16.92035,Description847,1,30
848,Place848,-18.90004,22.61323,Description848,1,30
849,Place849,-37.53802,-134.86111,Description849,1,30
850,Place850,10.84637,13.26234,Description850,1,30
851,Place851,8.80406,-170.11858,Description851,1,30
852,Place852,20.35169,-6.11689,Description852,1,30
853,Place853,-55.36028,113.53943,Description853,1,30
854,Place854,-1.16819,-7.45858,Description854,1,30
855,Place855,42.45413,14.72767,Description855,1,30
856,Place856,-13.83626,129.60725,Description856,1,30
857,Place857,17.67622,-136.03884,Description857,1,30
858,Place858,-54.2926,36.32558,Description858,1,30
859,Place859,-11.72213,138.98155,Description859,1,30
860,Place860,5.3881,-154.93275,Description860,1,30
861,Place861,33.55421,-59.30411,Description861,1,30
862,Place862,0.28214,-113.35003,Description862,1,30
863,Place863,19.98628,-141.5732,Description863,1,30
864,Place864,39.54121,-76.80846,Description864,1,30
865,Place865,-24.07094,67.01678,Description865,1,30
866,Place866,-12.93579,-158.19864,Description866,1,30
867,Place867,55.91365,-164.76554,Description867,1,30
868,Place868,-28.59299,-122.92601,Description868,1,30
869,Place869,-32.60105,-122.6062,Description869,1,30
870,Place870,53.36335,-124.52787,Description870,1,30
871,Place871,-49.36664,139.81133,Description871,1,30
872,Place872,12.02744,-169.10563,Description872,1,30
873,Place873,14.61611,-104.57923,Description873,1,30
874,Place874,-17.07855,-143.30029,Description874,1,30
875,Place875,60.88891,88.44952,Description875,1,30
876,Place876,53.21586,-158.47393,Description876,1,30
877,Place877,-6.04389,43.30148,Description877,1,30
878,Place878,73.13546,-37.35046,Description878,1,30
879,Place879,-14.5082,-7.75354,Description879,1,30
880,Place880,-35.73102,164.32102,Description880,1,30
881,Place881,42.51256,132.46788,Description881,1,30
882,Place882,-32.58702,-66.0676,Description882,1,30
883,Place883,82.64924,-141.72064,Description883,1,30
884,Place884,-13.63273,-127.80233,Description884,1,30
885,Place885,30.01465,122.63476,Description885,1,31
886,Place886,-80.07864,-11.35243,Description886,1,31
887,Place887,5.60706,-21.67147,Description887,1,31
888,Place888,10.11468,148.36414,Description888,1,31
889,Place889,65.73885,175.85246,Description889,1,31
890,Place890,55.66653,138.17408,Description890,1,31
891,Place891,-37.5503,-66.21839,Description891,1,31
892,Place892,30.21764,-82.7874,Description892,1,31
893,Place893,6.27013,-72.28798,Description893,1,31
894,Place894,-26.74933,-121.82365,Description894,1,31
895,Place895,-50.43677,173.035,Description895,1,31
896,Place896,-58.89135,110.8987,Description896,1,31
897,Place897,4.81312,170.1279,Description897,1,31
898,Place898,-63.13134,-22.7989,Description898,1,31
899,Place899,10.66318,2.96479,Description899,1,31
900,Place900,-72.0169,-64.29173,Description900,1,31
901,Place901,7.50684,90.2655,Description901,1,31
902,Place902,-25.65399,1.94184,Description902,1,31
903,Place903,16.39658,-93.80983,Description903,1,31
904,Place904,59.41558,17.35939,Description904,1,31
905,Place905,-64.61172,-160.44603,Description905,1,31
906,Place906,-6.47566,18.43709,Description906,1,31
907,Place907,-29.1205,-4.65149,Description907,1,31
908,Place908,22.29343,164.97577,Description908,1,31
909,Place909,14.75268,-106.42595,Description909,1,31
910,Place910,-21.27075,-134.44551,Description910,1,31
911,Place911,28.41637,7.12633,Description911,1,31
912,Place912,-5.85795,106.52489,Description912,1,31
913,Place913,18.90186,-115.06069,Description913,1,31
914,Place914,28.94735,-2.33126,Description914,1,31
915,Place915,-46.75341,-76.01831,Description915,1,31
916,Place916,-56.13677,-55.04844,Description916,1,31
917,Place917,35.7855,69.42041,Description917,1,31
918,Place918,-57.77953,156.28299,Description918,1,31
919,Place919,17.71946,85.61954,Description919,1,31
920,Place920,-42.07641,-147.37504,Description920,1,31
921,Place921,-14.11497,-150.01029,Description921,1,32
922,Place922,-18.46142,-45.05723,Description922,1,32
923,Place923,45.53739,35.76062,Description923,1,32
924,Place924,33.32043,94.39642,Description924,1,32
925,Place925,-2.55804,-95.15507,Description925,1,32
926,Place926,-2.51493,97.79277,Description926,1,32
927,Place927,45.89565,-146.80351,Description927,1,32
928,Place928,3.9963,-79.6651,Description928,1,32
929,Place929,-3.91153,168.88734,Description929,1,32
930,Place930,31.66314,-4.57195,Description930,1,32
931,Place931,-70.29204,146.21006,Description931,1,33
932,Place932,-29.36883,-47.37038,Description932,1,33
933,Place933,-18.60351,-118.05598,Description933,1,33
934,Place934,48.36109,-56.32008,Description934,1,33
935,Place935,-51.45547,38.8815,Description935,1,33
936,Place936,-3.97807,-58.23601,Description936,1,33
937,Place937,-68.26739,0.24599,Description937,1,33
938,Place938,2.49361,150.45676,Description938,1,33
939,Place939,-1.76367,-22.22532,Description939,1,33
940,Place940,45.76047,56.8184,Description940,1,33
941,Place941,36.92004,-4.34572,Description941,1,33
942,Place942,-43.31239,-86.60905,Description942,1,33
943,Place943,-17.11705,35.6719,Description943,1,33
944,Place944,63.40275,-79.68542,Description944,1,33
945,Place945,-18.52243,-86.67847,Description945,1,33
946,Place946,-51.92699,-152.54714,Description946,1,33
947,Place947,12.01203,151.28863,Description947,1,33
948,Place948,-1.07145,80.55119,Description948,1,33
949,Place949,0.64337,-107.57601,Description949,1,33
950,Place950,-24.70831,-75.09199,Description950,1,33
951,Place951,-23.23043,21.00285,Description951,1,33
952,Place952,10.92497,26.69709,Description952,1,33
953,Place953,-49.41649,5.83363,Description953,1,33
954,Place954,-12.83157,58.51189,Description954,1,33
955,Place955,2.61573,-21.84908,Description955,1,33
956,Place956,51.35342,-140.89349,Description956,1,33
957,Place957,8.45779,155.93812,Description957,1,33
958,Place958,28.16515,-177.7263,Description958,1,33
959,Place959,12.83034,21.88618,Description959,1,33
960,Place960,-25.2803,-145.08175,Description960,1,33
961,Place961,-4.08858,34.23349,Description961,1,33
962,Place962,-26.94273,53.62009,Description962,1,33
963,Place963,-48.0342,18.26987,Description963,1,33
964,Place964,62.90573,-120.46482,Description964,1,33
965,Place965,-2.10713,-6.33868,Description965,1,33
966,Place966,-74.82135,58.16031,Description966,1,33
967,Place967,40.57333,-35.17628,Description967,1,33
968,Place968,4.05109,-153.13402,Description968,1,34
969,Place969,48.61769,-11.41791,Description969,1,34
970,Place970,0.94244,-71.14405,Description970,1,34
971,Place971,-31.44509,42.04891,Description971,1,34
972,Place972,38.03745,167.69326,Description972,1,34
973,Place973,-44.99821,-0.35568,Description973,1,34
974,Place974,46.65058,101.07562,Description974,1,34
975,Place975,-45.32026,-113.35119,Description975,1,34
976,Place976,-37.63863,60.90106,Description976,1,34
977,Place977,-48.85809,-96.67623,Description977,1,34
978,Place978,42.38787,179.42805,Description978,1,34
979,Place979,-21.2872,133.51195,Description979,1,34
980,Place980,39.37384,-119.29281,Description980,1,34
981,Place981,-50.69951,-109.97853,Description981,1,34
982,Place982,41.74696,106.41702,Description982,1,34
983,Place983,-40.56418,142.50611,Description983,1,34
984,Place984,-29.36419,-98.70312,Description984,1,34
985,Place985,-3.03979,-3.75404,Description985,1,34
986,Place986,-21.66311,-117.30846,Description986,1,35
987,Place987,4.60112,177.99617,Description987,1,35
988,Place988,15.46305,-67.8693,Description988,1,35
989,Place989,-38.91741,179.07594,Description989,1,35
990,Place990,-67.32574,76.94657,Description990,1,35
991,Place991,37.23014,-105.60498,Description991,1,35
992,Place992,-81.39348,31.84352,Description992,1,35
993,Place993,4.37095,64.05842,Description993,1,35
994,Place994,26.41749,90.2539,Description994,1,35
995,Place995,-18.85913,115.80809,Description995,1,35
996,Place996,-10.2397,-113.14823,Description996,1,35
997,Place997,8.95645,56.68878,Description997,1,35
998,Place998,0.68578,98.76739,Description998,1,35
999,Place999,-13.81516,157.10116,Description999,1,35
1000,Place1000,-5.86503,-28.27233,Description1000,1,35
1001,Place1001,28.87668,80.29048,Description1001,1,35
1002,Place1002,2.06844,174.61835,Description1002,1,35
1003,Place1003,-6.93354,-78.34381,Description1003,1,35
1004,Place1004,-19.51053,40.96284,Description1004,1,35
1005,Place1005,-26.76586,56.64745,Description1005,1,35
1006,Place1006,-49.36822,-20.83541,Description1006,1,35
1007,Place1007,-61.3156,100.02866,Description1007,1,35
1008,Place1008,8.63189,-91.91301,Description1008,1,35
1009,Place1009,44.37361,167.39268,Description1009,1,35
1010,Place1010,9.64776,-98.45481,Description1010,1,35
1011,Place1011,-14.82739,-27.36729,Description1011,1,35
1012,Place1012,34.60924,19.54656,Description1012,1,35
1013,Place1013,-70.51076,-27.14543,Description1013,1,35
1014,Place1014,-29.78954,-50.50751,Description1014,1,36
1015,Place1015,-58.93634,-134.59372,Description1015,1,36
1016,Place1016,-18.28783,-30.83143,Description1016,1,36
1017,Place1017,-63.76049,26.10971,Description1017,1,36
1018,Place1018,28.57622,-47.77687,Description1018,1,36
1019,Place1019,-62.30632,-133.5334,Description1019,1,36
1020,Place1020,-7.93935,-98.96949,Description1020,1,36
1021,Place1021,-48.50887,176.9422,Description1021,1,36
1022,Place1022,47.75632,-103.27274,Description1022,1,36
1023,Place1023,-35.83784,67.03084,Description1023,1,36
1024,Place1024,-4.77909,-113.38899,Description1024,1,36
1025,Place1025,5.23747,117.07518,Description1025,1,36
1026,Place1026,-80.17104,114.66194,Description1026,1,36
1027,Place1027,-53.33266,-167.40454,Description1027,1,36
1028,Place1028,14.31892,132.95773,Description1028,1,36
1029,Place1029,77.16864,78.66767,Description1029,1,36
1030,Place1030,33.26423,82.98197,Description1030,1,36
1031,Place1031,-40.74573,-178.03125,Description1031,1,36
1032,Place1032,66.06551,30.61795,Description1032,1,36
1033,Place1033,45.21735,175.16683,Description1033,1,36
1034,Place1034,83.88323,135.90562,Description1034,1,36
1035,Place1035,-26.6373,130.82755,Description1035,1,36
1036,Place1036,2.11042,1.19889,Description1036,1,36
1037,Place1037,-8.42303,-122.83788,Description1037,1,36
1038,Place1038,37.89102,31.4172,Description1038,1,36
1039,Place1039,45.07754,-151.81542,Description1039,1,36
1040,Place1040,31.84908,-77.18952,Description1040,1,36
1041,Place1041,79.0631,-112.83332,Description1041,1,36
1042,Place1042,44.532,60.84098,Description1042,1,36
1043,Place1043,4.0169,-44.98575,Description1043,1,36
1044,Place1044,7.48729,152.1002,Description1044,1,36
1045,Place1045,24.39552,74.00282,Description1045,1,36
1046,Place1046,50.60654,-12.22645,Description1046,1,36
1047,Place1047,-34.33333,24.86046,Description1047,1,36
1048,Place1048,44.91985,-14.91207,Description1048,1,36
1049,Place1049,52.99803,-53.435,Description1049,1,36
1050,Place1050,18.88174,167.92714,Description1050,1,36
1051,Place1051,-33.93014,2.28288,Description1051,1,37
1052,Place1052,-23.16755,73.88255,Description1052,1,37
1053,Place1053,52.24484,109.80076,Description1053,1,37
1054,Place1054,-35.10468,98.38401,Description1054,1,37
1055,Place1055,51.61917,-107.98818,Description1055,1,37
1056,Place1056,0.1024,119.26187,Description1056,1,37
1057,Place1057,-27.06449,-73.73919,Description1057,1,37
1058,Place1058,-18.69668,-46.41769,Description1058,1,37
1059,Place1059,-42.33302,120.44991,Description1059,1,37
1060,Place1060,25.64775,-9.59049,Description1060,1,37
1061,Place1061,12.06818,-133.45187,Description1061,1,37
1062,Place1062,-28.18474,-24.96926,Description1062,1,37
1063,Place1063,-43.90583,16.98496,Description1063,1,37
1064,Place1064,15.26682,-176.27084,Description1064,1,37
1065,Place1065,-61.14801,-148.73857,Description1065,1,37
1066,Place1066,34.15049,-136.17,Description1066,1,37
1067,Place1067,13.43652,-62.39775,Description1067,1,37
1068,Place1068,-68.07986,-166.24424,Description1068,1,37
1069,Place1069,51.16747,104.39845,Description1069,1,37
1070,Place1070,39.09803,-149.28055,Description1070,1,37
1071,Place1071,25.39661,-85.02639,Description1071,1,37
1072,Place1072,-24.954,-17.31248,Description1072,1,37
1073,Place1073,47.62196,-64.36648,Description1073,1,37
1074,Place1074,35.45211,115.70194,Description1074,1,37
1075,Place1075,13.01532,152.61707,Description1075,1,37
1076,Place1076,-33.72349,127.14102,Description1076,1,37
1077,Place1077,34.36632,-156.4433,Description1077,1,37
1078,Place1078,49.68972,-43.93985,Description1078,1,37
1079,Place1079,-63.3032,-19.15933,Description1079,1,37
1080,Place1080,-63.96662,140.86781,Description1080,1,38
1081,Place1081,3.95636,-59.11046,Description1081,1,38
1082,Place1082,13.61439,-24.90103,Description1082,1,38
1083,Place1083,-78.06386,-60.01121,Description1083,1,38
1084,Place1084,-19.32897,-110.58109,Description1084,1,38
1085,Place1085,65.22436,-179.4982,Description1085,1,38
1086,Place1086,72.02371,-171.76743,Description1086,1,38
1087,Place1087,22.14351,-48.20087,Description1087,1,38
1088,Place1088,5.26937,-24.22739,Description1088,1,38
1089,Place1089,55.5448,163.94986,Description1089,1,38
1090,Place1090,36.75691,84.56883,Description1090,1,38
1091,Place1091,-13.26684,-96.13982,Description1091,1,38
1092,Place1092,-49.68028,52.93977,Description1092,1,38
1093,Place1093,-35.89352,11.3273,Description1093,1,38
1094,Place1094,47.4437,60.75351,Description1094,1,38
1095,Place1095,69.89545,-101.50195,Description1095,1,39
1096,Place1096,18.76041,50.41326,Description1096,1,39
1097,Place1097,10.83832,-11.59801,Description1097,1,39
1098,Place1098,15.994,-26.94305,Description1098,1,39
1099,Place1099,-40.47314,-151.00996,Description1099,1,39
1100,Place1100,61.57734,21.23799,Description1100,1,39
1101,Place1101,-19.77868,110.38637,Description1101,1,39
1102,Place1102,55.35399,-152.13943,Description1102,1,39
